anon_polygon_id,date,y_true,source,crop_type,year,month,seen_polygon,left_days,right_days,gap_length,gap_position,left_distance_bin,right_distance_bin,p_s2,p_landsat,p_modis,p_unknown,context_quality,left_days_1,right_days_1,mode,repeat,fold,seed,pred_nearest_left,error_nearest_left,pred_nearest_right,error_nearest_right,pred_mean_neighbors,error_mean_neighbors,pred_linear,error_linear,pred_seasonal_crop,error_seasonal_crop,pred_pchip,error_pchip,pred_akima,error_akima,split,is_unseen,is_hard,primary_ndvi_pred,base_pred
AOI-0038,2024-04-07,0.2838230760441214,landsat,зерновые,2024,4,True,1.0,4.0,2,0,0-7,0-7,0.5218970167085405,0.4178771280988105,0.0512972837640775,0.0089285714285714,0.9375,1.0,4.0,A,0,r0_f0,17,0.2517591814598388,-0.0320638945842826,0.2952413426116813,0.0114182665675598,0.27350026203576,-0.0103228140083613,0.2604556136902073,-0.023367462353914,0.3214263485852348,0.0376032725411134,0.2545712479970245,-0.0292518280470968,0.2591308266995281,-0.0246922493445932,matched,False,False,0.2814750671386719,0.2584441304206848
AOI-0038,2024-04-08,0.2632871817155364,s2,зерновые,2024,4,True,2.0,3.0,2,1,0-7,0-7,0.7911007841828159,0.0809790279412712,0.1160154259711509,0.0119047619047619,0.8823529411764706,2.0,3.0,A,0,r0_f0,17,0.2517591814598388,-0.0115280002556976,0.2952413426116813,0.0319541608961448,0.27350026203576,0.0102130803202236,0.2691520459205757,0.0058648642050393,0.3214263485852348,0.0581391668696983,0.2619346675174698,-0.0013525141980665,0.2668549080247909,0.0035677263092545,matched,False,False,0.2774350643157959,0.2621310949325561
AOI-0040,2010-06-26,0.3183231088082902,modis,зерновые,2010,6,False,5.0,11.0,1,0,0-7,8-15,0.0120218915262575,0.1902070507209156,0.7928690969685132,0.0049019607843137,0.75,5.0,11.0,A,0,r0_f0,17,0.2136737231032438,-0.1046493857050463,0.1656051737459628,-0.1527179350623273,0.1896394484246033,-0.1286836603836868,0.1986523014290935,-0.1196708073791966,0.3451153283689646,0.0267922195606744,0.2025250117044603,-0.1157980971038298,0.2262052502913508,-0.0921178585169393,matched,True,False,0.2648216485977173,0.1836991012096405
AOI-0040,2010-07-31,0.1414646728986799,landsat,зерновые,2010,7,False,1.0,7.0,1,0,0-7,0-7,0.034062025991063,0.7055866437092608,0.2464624414107872,0.0138888888888888,0.9375,1.0,7.0,A,0,r0_f0,17,0.1621633274479381,0.0206986545492582,0.141222319142962,-0.0002423537557179,0.15169282329545,0.0102281503967701,0.159545701409816,0.0180810285111361,0.2450616466473928,0.1035969737487129,0.1570769127640641,0.0156122398653842,0.1585089673109113,0.0170442944122314,matched,True,False,0.1664435118436813,0.1579562425613403
AOI-0040,2010-08-24,0.1318244447937353,landsat,зерновые,2010,8,False,1.0,5.0,1,0,0-7,0-7,0.034062025991063,0.7055866437092608,0.2464624414107872,0.0138888888888888,0.9375,1.0,5.0,A,0,r0_f0,17,0.143839450648004,0.0120150058542686,0.2324060362694301,0.1005815914756947,0.188122743458717,0.0562982986649817,0.158600548251575,0.0267761034578397,0.2264504280945846,0.0946259833008492,0.151778615860643,0.0199541710669077,0.1533038451571384,0.0214794003634031,matched,True,False,0.1487929373979568,0.1597050428390503
AOI-0040,2013-07-06,0.2651892036785327,landsat,зерновые,2013,7,False,7.0,1.0,1,0,0-7,0-7,0.0255465194932972,0.7791899827819456,0.1848468310580904,0.0104166666666666,0.9375,7.0,1.0,A,0,r0_f0,17,0.2675675358587322,0.0023783321801995,0.2108459009851738,-0.0543433026933589,0.239206718421953,-0.0259824852565797,0.2179361053443686,-0.0472530983341641,0.2630204565263085,-0.0021687471522242,0.213283158733647,-0.0519060449448857,0.2141495987054781,-0.0510396049730545,matched,True,False,0.2575444877147674,0.2182178199291229
AOI-0040,2014-07-12,0.1840496113989637,modis,зерновые,2014,7,False,2.0,5.0,1,0,0-7,0-7,0.0120218915262575,0.2098148938581705,0.7732612538312583,0.0049019607843137,0.8823529411764706,2.0,5.0,A,0,r0_f0,17,0.1334828293263028,-0.0505667820726609,0.1266624299569745,-0.0573871814419892,0.1300726296416386,-0.053976981757325,0.131534143792209,-0.0525154676067546,0.2630204565263085,0.0789708451273448,0.1314665749316949,-0.0525830364672687,0.1315330937411847,-0.0525165176577789,matched,True,False,0.2113093733787536,0.1288668513298034
AOI-0040,2014-10-05,0.1234355082886164,landsat,зерновые,2014,10,False,5.0,1.0,1,0,0-7,0-7,0.0278689303563242,0.804570890307577,0.1561965429724623,0.0113636363636363,0.9375,5.0,1.0,A,0,r0_f0,17,0.1769747668393783,0.0535392585507619,0.1623214943052104,0.038885986016594,0.1696481305722943,0.0462126222836779,0.1647637063942383,0.0413281981056219,0.260829938178002,0.1373944298893856,0.1655091537425763,0.0420736454539599,0.1651171328982968,0.0416816246096804,matched,True,False,0.1295174658298492,0.1658910512924194
AOI-0040,2015-09-30,0.2792463342636879,landsat,зерновые,2015,9,False,7.0,1.0,1,0,0-7,0-7,0.0127732597466486,0.4104283247243061,0.571590082195712,0.0052083333333333,0.9375,7.0,1.0,A,0,r0_f0,17,0.3016488492925103,0.0224025150288224,0.2447220200932973,-0.0345243141703905,0.2731854346929038,-0.006060899570784,0.2518378737431989,-0.0274084605204889,0.260829938178002,-0.0184163960856858,0.2515324816555085,-0.0277138526081793,0.2512422690801932,-0.0280040651834946,matched,True,False,0.263933926820755,0.2522658407688141
AOI-0040,2016-08-15,0.2254721366942338,landsat,зерновые,2016,8,False,3.0,1.0,1,0,0-7,0-7,0.0266572377321362,0.7695895472507258,0.1928836497997465,0.0108695652173913,0.9375,3.0,1.0,A,0,r0_f0,17,0.2298995077720207,0.0044273710777869,0.1821487340427466,-0.0433234026514872,0.2060241209073836,-0.0194480157868501,0.1940864274750651,-0.0313857092191686,0.2264504280945846,0.0009782914003508,0.190306182656138,-0.0351659540380957,0.1926020842691122,-0.0328700524251215,matched,True,False,0.1940840929746627,0.1909762918949127
AOI-0040,2017-07-01,0.3722228886236329,landsat,зерновые,2017,7,False,4.0,1.0,1,0,0-7,0-7,0.2645246587135654,0.5880223834706678,0.1374529578157668,0.01,0.9375,4.0,1.0,A,0,r0_f0,17,0.3293917450974398,-0.0428311435261931,0.3168168265312368,-0.0554060620923961,0.3231042858143382,-0.0491186028092946,0.3193318102444774,-0.0528910783791555,0.2630204565263085,-0.1092024320973243,0.3171990017871742,-0.0550238868364586,0.3174101911668567,-0.0548126974567761,matched,True,False,0.3894022405147552,0.3202462792396545
AOI-0040,2017-09-12,0.3075111346695077,s2,зерновые,2017,9,False,1.0,2.0,1,0,0-7,0-7,0.5218970167085405,0.3821628423845248,0.0870115694783632,0.0089285714285714,0.9375,1.0,2.0,A,0,r0_f0,17,0.2730430272513919,-0.0344681074181157,0.394388238341969,0.0868771036724613,0.3337156327966805,0.0262044981271727,0.3134914309482509,0.0059802962787432,0.2316166079381505,-0.0758945267313571,0.3045028967933934,-0.0030082378761143,0.3053820768116079,-0.0021290578578997,matched,True,False,0.3196755051612854,0.3134632706642151
AOI-0040,2018-05-03,0.1666508350122733,s2,зерновые,2018,5,False,1.0,2.0,1,0,0-7,0-7,0.6734906455570521,0.2365990143113828,0.0838127791559553,0.0060975609756097,0.9375,1.0,2.0,A,0,r0_f0,17,0.1752701127324441,0.0086192777201708,0.1568714271457219,-0.0097794078665514,0.1660707699390829,-0.0005800650731903,0.16913721753687,0.0024863825245967,0.5254636363636364,0.358812801351363,0.1655274877667459,-0.0011233472455273,0.1612916167899721,-0.0053592182223011,matched,True,False,0.1819603592157364,0.1678023487329483
AOI-0040,2019-06-04,0.3982848339569163,s2,зерновые,2019,6,False,2.0,1.0,1,0,0-7,0-7,0.4410840095477374,0.504093052791157,0.0497208968447789,0.0051020408163265,0.9375,2.0,1.0,A,0,r0_f0,17,0.5483369071516436,0.1500520731947273,0.4709341127300726,0.0726492787731563,0.509635509940858,0.1113506759839417,0.4967350442039295,0.0984502102470132,0.4271600780596599,0.0288752441027436,0.4978398670138676,0.0995550330569513,0.4984284002986852,0.1001435663417689,matched,True,False,0.4577059149742126,0.494428813457489
AOI-0040,2019-06-10,0.2951364248704664,modis,зерновые,2019,6,False,1.0,2.0,1,0,0-7,0-7,0.7149691224235923,0.1098452391273228,0.171087277793347,0.0040983606557377,0.9375,1.0,2.0,A,0,r0_f0,17,0.3167535578532149,0.0216171329827485,0.2396836488450083,-0.055452776025458,0.2782186033491116,-0.0169178215213547,0.2910635881838126,-0.0040728366866537,0.4271600780596599,0.1320236531891935,0.2897475128167924,-0.0053889120536739,0.2893033231452709,-0.0058331017251954,matched,True,False,0.3320382237434387,0.2897343933582306
AOI-0040,2019-06-30,0.2480429826532151,landsat,зерновые,2019,6,False,3.0,2.0,1,0,0-7,0-7,0.6580692548408696,0.2600124352614821,0.0763627543420926,0.0055555555555555,0.8823529411764706,3.0,2.0,A,0,r0_f0,17,0.2076310164620446,-0.0404119661911704,0.2131058959159572,-0.0349370867372579,0.2103684561890009,-0.0376745264642141,0.2109159441343921,-0.0371270385188229,0.2630204565263085,0.0149774738730934,0.2111787383481799,-0.0368642443050351,0.2150206180621025,-0.0330223645911126,matched,True,False,0.2313312292098999,0.2125003784894943
AOI-0040,2019-09-05,0.265630018728018,s2,зерновые,2019,9,False,3.0,4.0,1,0,0-7,0-7,0.8461065930799819,0.0979283247243061,0.0507567488623785,0.0052083333333333,0.8333333333333334,3.0,4.0,A,0,r0_f0,17,0.2728703496711139,0.0072403309430958,0.2818217570736577,0.0161917383456396,0.2773460533723858,0.0117160346443678,0.2767066671293469,0.0110766484013289,0.2316166079381505,-0.0340134107898675,0.2793279765773567,0.0136979578493386,0.2935766435760532,0.0279466248480351,matched,True,False,0.246635615825653,0.2771611213684082
AOI-0040,2020-04-02,0.1704099378712948,s2,зерновые,2020,4,False,157.0,3.0,1,0,31+,0-7,0.6886771271590496,0.272106036901551,0.0334028824510272,0.005813953488372,0.8333333333333334,157.0,3.0,A,0,r0_f0,17,0.1863393577798227,0.0159294199085278,0.1768906482791936,0.0064807104078987,0.1816150030295081,0.0112050651582133,0.1770678115823304,0.0066578737110356,0.3214263485852348,0.1510164107139399,0.1768908538738708,0.006480916002576,0.1584944796378306,-0.0119154582334642,matched,True,False,0.1848039925098419,0.1766275763511657
AOI-0040,2020-04-13,0.179064523638639,landsat,зерновые,2020,4,False,1.0,1.0,1,0,0-7,0-7,0.5918746290364841,0.2913286776855085,0.1059271280606161,0.0108695652173913,0.9375,1.0,1.0,A,0,r0_f0,17,0.2367566044488321,0.057692080810193,0.1524465660112768,-0.0266179576273622,0.1946015852300544,0.0155370615914154,0.1946015852300544,0.0155370615914154,0.3214263485852348,0.1423618249465957,0.1955523236519968,0.0164878000133578,0.1951966781986271,0.0161321545599881,matched,True,False,0.2628142535686493,0.1931808888912201
AOI-0040,2020-04-21,0.1779774553457901,landsat,зерновые,2020,4,False,7.0,1.0,1,0,0-7,0-7,0.6006245937066255,0.2714552184174617,0.1160154259711509,0.0119047619047619,0.9375,7.0,1.0,A,0,r0_f0,17,0.1524465660112768,-0.0255308893345133,0.1395807095018058,-0.0383967458439843,0.1460136377565413,-0.0319638175892487,0.1411889415654896,-0.0367885137803004,0.4255410151100299,0.2475635597642398,0.1397175912140973,-0.0382598641316928,0.1368224066599155,-0.0411550486858745,matched,True,False,0.2539408802986145,0.1375525146722793
AOI-0040,2020-05-14,0.1833300308128065,landsat,зерновые,2020,5,False,2.0,1.0,1,0,0-7,0-7,0.6290398738513977,0.2750199852416677,0.0870115694783632,0.0089285714285714,0.9375,2.0,1.0,A,0,r0_f0,17,0.1595946260720503,-0.0237354047407561,0.2266692291517613,0.0433391983389548,0.1931319276119057,0.0098018967990992,0.2043110281251909,0.0209809973123844,0.5254636363636364,0.3421336055508298,0.2092795172422066,0.0259494864294,0.2157343289214816,0.0324042981086751,matched,True,False,0.1944043785333633,0.2039011865854263
AOI-0040,2020-06-03,0.1397122739080417,s2,зерновые,2020,6,False,4.0,3.0,1,0,0-7,0-7,0.6537705489279712,0.2233519862255565,0.114544131513139,0.0083333333333333,0.8333333333333334,4.0,3.0,A,0,r0_f0,17,0.1767209461122937,0.037008672204252,0.1491675865105647,0.0094553126025229,0.1629442663114292,0.0232319924033874,0.1609761691970199,0.0212638952889782,0.4271600780596599,0.2874478041516182,0.1566139779342441,0.0169017040262024,0.1597776889089195,0.0200654150008778,matched,True,False,0.1547739207744598,0.1736661791801452
AOI-0040,2020-07-31,-0.0343350844737077,s2,зерновые,2020,7,False,4.0,2.0,1,0,0-7,0-7,0.6166084666858874,0.3393534358486343,0.0399397368097404,0.0040983606557377,0.8823529411764706,4.0,2.0,A,0,r0_f0,17,0.1749846113989637,0.2093196958726714,0.1054738869232955,0.1398089713970032,0.1402292491611296,0.1745643336348373,0.1286441284151849,0.1629792128888926,0.2450616466473928,0.2793967311211005,0.1234951858614317,0.1578302703351394,0.1163546346547195,0.1506897191284272,matched,True,False,0.1160900890827179,0.1307321637868881
AOI-0040,2021-04-23,0.3249459541683697,landsat,зерновые,2021,4,False,1.0,6.0,1,0,0-7,0-7,0.1757778870987578,0.1775624405462591,0.6415576315386565,0.0051020408163265,0.9375,1.0,6.0,A,0,r0_f0,17,0.1254300120151679,-0.1995159421532018,0.1907165407867159,-0.1342294133816537,0.1580732764009419,-0.1668726777674277,0.1347566589825319,-0.1901892951858377,0.4255410151100299,0.1005950609416602,0.1268398200853115,-0.1981061340830581,0.1240182735713906,-0.200927680596979,matched,True,False,0.3264473378658294,0.1302548497915268
AOI-0040,2021-05-22,0.5576790143833463,s2,зерновые,2021,5,False,5.0,3.0,1,0,0-7,0-7,0.7338798528266306,0.1541899827819456,0.1015134977247571,0.0104166666666666,0.8333333333333334,5.0,3.0,A,0,r0_f0,17,0.5629049641295495,0.0052259497462031,0.6833246632124356,0.1256456488290892,0.6231148136709925,0.0654357992876462,0.6381672760563533,0.0804882616730069,0.5309082973870619,-0.0267707169962844,0.6602902859921705,0.1026112716088242,0.6505605553888172,0.0928815410054708,matched,True,False,0.5600617527961731,0.6341224908828735
AOI-0040,2021-05-29,0.6439473163887602,s2,зерновые,2021,5,False,4.0,8.0,1,0,0-7,8-15,0.7543506333784282,0.1423292148756421,0.093704767130545,0.0096153846153846,0.7894736842105263,4.0,8.0,A,0,r0_f0,17,0.6833246632124356,0.0393773468236753,0.4222841998635515,-0.2216631165252087,0.5528044315379935,-0.0911428848507667,0.5963111754294742,-0.047636140959286,0.5309082973870619,-0.1130390190016983,0.6156475060479101,-0.0282998103408501,0.6006236263208338,-0.0433236900679264,matched,True,False,0.539298415184021,0.5912155508995056
AOI-0040,2021-06-27,0.289259730002193,landsat,зерновые,2021,6,False,1.0,1.0,1,0,0-7,0-7,0.6537705489279712,0.3233519862255565,0.014544131513139,0.0083333333333333,0.9375,1.0,1.0,A,0,r0_f0,17,0.3771278548124707,0.0878681248102776,0.3394711433899027,0.0502114133877096,0.3582994991011867,0.0690397690989936,0.3582994991011867,0.0690397690989936,0.3451153283689646,0.0558555983667715,0.3541667184978881,0.0649069884956951,0.3574630819084042,0.0682033519062112,matched,True,False,0.3942659497261047,0.3596360683441162
AOI-0040,2021-07-03,0.3313053407652863,s2,зерновые,2021,7,False,2.0,1.0,1,0,0-7,0-7,0.4915894884312855,0.4934904257992759,0.0094853031607428,0.0054347826086956,0.9375,2.0,1.0,A,0,r0_f0,17,0.3661343817669341,0.0348290410016478,0.3393690424802402,0.0080637017149539,0.3527517121235871,0.0214463713583008,0.3482908222424715,0.0169854814771852,0.2630204565263085,-0.0682848842389777,0.3463082045175312,0.0150028637522449,0.3470846008354189,0.0157792600701326,matched,True,False,0.2891259491443634,0.3481995165348053
AOI-0040,2021-07-20,0.2287154488616859,landsat,зерновые,2021,7,False,2.0,1.0,1,0,0-7,0-7,0.5337308020557313,0.4151684723262635,0.0435249680422475,0.0075757575757575,0.9375,2.0,1.0,A,0,r0_f0,17,0.2259281947730521,-0.0027872540886338,0.2066969952716367,-0.0220184535900491,0.2163125950223444,-0.0124028538393415,0.2131073951054418,-0.015608053756244,0.2489787567892391,0.0202633079275531,0.2143014822962675,-0.0144139665654183,0.2129916271228961,-0.0157238217387897,matched,True,False,0.230507418513298,0.2148119956254959
AOI-0040,2021-08-06,0.2502914612964335,landsat,зерновые,2021,8,False,4.0,1.0,1,0,0-7,0-7,0.6649392408980366,0.280663212476345,0.0463330304965861,0.0080645161290322,0.9375,4.0,1.0,A,0,r0_f0,17,0.1904402806284669,-0.0598511806679665,0.204236716002906,-0.0460547452935274,0.1973384983156864,-0.052952962980747,0.2014774289280181,-0.0488140323684153,0.2450616466473928,-0.0052298146490406,0.2028018867239643,-0.0474895745724691,0.2008564061540249,-0.0494350551424085,matched,True,False,0.2489787191152572,0.2014812380075454
AOI-0040,2021-08-17,0.1334991412736072,s2,зерновые,2021,8,False,4.0,5.0,1,0,0-7,0-7,0.7871038822613045,0.1566853195588898,0.0478774648464723,0.0083333333333333,0.7894736842105263,4.0,5.0,A,0,r0_f0,17,0.3000767875647669,0.1665776462911597,0.1769451807428622,0.0434460394692549,0.2385109841538145,0.1050118428802073,0.2453516289772537,0.1118524877036465,0.2264504280945846,0.0929512868209773,0.2487297251863594,0.1152305839127522,0.2530936503032227,0.1195945090296155,matched,True,False,0.1910240203142166,0.2499872893095016
AOI-0040,2022-05-04,0.1820297502719331,s2,зерновые,2022,5,False,7.0,5.0,1,0,0-7,0-7,0.5576113024228262,0.3107342709559534,0.1227258551926489,0.0089285714285714,0.75,7.0,5.0,A,0,r0_f0,17,0.1403361776268726,-0.0416935726450605,0.3314566580310882,0.1494269077591551,0.2358964178289804,0.0538666675570473,0.2518231245293317,0.0697933742573986,0.5254636363636364,0.3434338860917032,0.2595652736197802,0.0775355233478471,0.2647712231913691,0.082741472919436,matched,True,False,0.2436160296201706,0.2510753571987152
AOI-0040,2022-05-24,0.1497630974081073,s2,зерновые,2022,5,False,7.0,1.0,1,0,0-7,0-7,0.5620429410707359,0.296175368721796,0.1321663055920834,0.0096153846153846,0.9375,7.0,1.0,A,0,r0_f0,17,0.1927163241742186,0.0429532267661113,0.2915947668393782,0.1418316694312708,0.2421555455067984,0.0923924480986911,0.2792349615062332,0.1294718640981259,0.5309082973870619,0.3811451999789546,0.2888596431617058,0.1390965457535985,0.2832583975429925,0.1334953001348852,matched,True,False,0.1557013988494873,0.2752364873886108
AOI-0040,2022-06-06,0.1248277772035285,s2,зерновые,2022,6,False,1.0,4.0,2,0,0-7,0-7,0.7179042444674341,0.1902070507209156,0.0869867440273366,0.0049019607843137,0.9375,1.0,4.0,A,0,r0_f0,17,0.2045708289965362,0.0797430517930077,0.2295182124352331,0.1046904352317046,0.2170445207158846,0.0922167435123561,0.2095603056842755,0.084732528480747,0.4271600780596599,0.3023323008561314,0.2133287130146121,0.0885009358110836,0.2263156084577197,0.1014878312541912,matched,True,False,0.1658746302127838,0.211532786488533
AOI-0040,2022-06-08,0.1355466387356622,s2,зерновые,2022,6,False,3.0,2.0,2,1,0-7,0-7,0.4002676830171252,0.504093052791157,0.0905372233753912,0.0051020408163265,0.8823529411764706,3.0,2.0,A,0,r0_f0,17,0.2045708289965362,0.069024190260874,0.2295182124352331,0.0939715736995709,0.2170445207158846,0.0814978819802224,0.2195392590597543,0.0839926203240921,0.4271600780596599,0.2916134393239977,0.2253592505701503,0.0898126118344881,0.2456093978441247,0.1100627591084625,matched,True,False,0.1708823442459106,0.2097284942865371
AOI-0040,2022-07-15,0.1765233779239881,landsat,зерновые,2022,7,False,3.0,6.0,1,0,0-7,0-7,0.4297975431717392,0.4617811643166675,0.1010683513351226,0.0073529411764705,0.8333333333333334,3.0,6.0,A,0,r0_f0,17,0.2199084715025907,0.0433850935786026,0.125965053304406,-0.050558324619582,0.1729367624034983,-0.0035866155204897,0.1885939987698625,0.0120706208458744,0.2489787567892391,0.072455378865251,0.1963060732035661,0.019782695279578,0.1899297933616125,0.0134064154376244,matched,True,False,0.1759901791810989,0.1849022060632705
